vertex_x,vertex_y,upper_slope,lower_slope,upper_intercept,lower_intercept,cone_angle_rad,cone_angle_deg,base_height_pixels,frame,time
484.49377020654003,319.26563417240186,-0.14005167036867205,0.10591933533090857,387.1197959730434,267.9483760601592,0.12237100035514255,7.0113418551435664,132.50000000000003,133,0.013300000000000001
486.49940990499454,321.10202959162075,-0.14039572314765528,0.10565382045251813,389.40446605614005,269.70150828726247,0.12240968401150837,7.013558265389462,134.00000000000003,134,0.0134
488.62998913950184,322.898033311051,-0.14055620541199926,0.10550421994548542,391.57801043500575,271.3455074649168,0.12241504376618297,7.013865356711542,134.99999999999997,135,0.0135
489.96709403207456,324.62804620572206,-0.1399142212938992,0.1052341067888738,393.1814106268545,273.0667967093166,0.1219657703488696,6.988123886052066,124.16666666666669,136,0.013600000000000001
492.4109679782735,326.44702291947175,-0.14030660949028062,0.10508283508830082,395.53553631233046,274.7030823757403,0.1220845423598215,6.994929021003892,126.16666666666669,137,0.0137
494.6903458641512,328.27635318128216,-0.14068560370002448,0.10493680726969529,397.87216313375416,276.3651276991568,0.12219929640797593,7.001503943645181,128.83333333333337,138,0.013800000000000002
496.9245025476471,330.1001982609207,-0.14096129065590124,0.1047652066880984,400.14731749857873,278.039800043136,0.12225056598919601,7.004441474266495,130.33333333333337,139,0.013900000000000001
275.14658878033015,110.14013516318317,-0.12771505920962709,0.11745394071020476,145.28049804058995,77.82308403796318,0.121975953262075,6.988707324001884,123.16666666666666,13,0.0013000000000000002
499.4717402212562,331.87927112620696,-0.1411333643573813,0.10467744294978516,402.37139822506884,279.5958465341665,0.12229209387651843,7.006820846942165,131.33333333333331,140,0.014
501.63928747954145,333.6984868107077,-0.14147566659279695,0.10452632845912596,404.66823939601153,281.26397387961924,0.12238626413099266,7.012216405079211,134.0,141,0.014100000000000001
504.10802754469347,335.48102526478385,-0.1417242437793721,0.10448748531672454,406.9253542516664,282.80804513866474,0.12248956692688101,7.018135219295515,135.5,142,0.0142
505.30580437738047,337.2446031747896,-0.1410364220933359,0.10412791420557571,408.5111258871704,284.62816372900227,0.12197365597223983,6.98857569899001,124.0,143,0.0143
507.7871769185891,339.07420737212493,-0.14147344292934655,0.10397741477076482,410.91260756617095,286.27580946238504,0.12211479340748865,6.996662278361069,127.16666666666663,144,0.014400000000000001
510.0769448409748,340.8957900944022,-0.14173375348902253,0.10385662726461187,413.19091005492663,287.92091895778105,0.12218351922965012,7.000599977914487,128.5,145,0.0145
512.3896322818904,342.7068384314413,-0.14208471381829843,0.1037410913891615,415.5095726976769,289.5509787620269,0.12229948122845175,7.0072441110297214,132.0,146,0.0146
514.9828237908911,344.55271935526156,-0.14253110242799452,0.10364561579675373,417.9537889616589,291.17700745870354,0.12247232278987265,7.01714720302359,135.0,147,0.014700000000000001
517.507833829388,346.34380452646485,-0.14272707843088978,0.10348394330974307,420.2061857140318,292.79005318811653,0.12248921852912079,7.018115257574262,135.83333333333331,148,0.0148
518.543465559359,348.0878951168587,-0.1420063178536706,0.10318995403734967,421.7243433080249,294.5794187394204,0.12198938735169018,6.989477040638434,124.83333333333337,149,0.0149
275.100433726305,111.82375055636493,-0.12700434497946556,0.11678963616245189,146.76270094534118,79.69487099333706,0.12129856596105641,6.949895890557761,108.16666666666669,14,0.0014
521.035542632394,349.9290211078861,-0.14242763110956244,0.10307243105839,424.13887916890343,296.22462106093786,0.12213903052020304,6.998050962627186,128.83333333333337,150,0.015000000000000001
523.6636954360309,351.7349138083432,-0.14280361948065431,0.1030531277671599,426.5159849072234,297.7697320955508,0.12231472196891546,7.008117341134947,131.5,151,0.0151
526.1771161630645,353.5573607145868,-0.1431380589284855,0.10295889795713846,428.8733317747561,299.38274470417247,0.12243303713439858,7.0148963007695215,133.33333333333337,152,0.0152
527.2058918276605,355.31501264840176,-0.14228176824960603,0.10254646368435863,430.32679916925184,301.2519128079167,0.12180808826517202,6.979089368151366,120.83333333333337,153,0.015300000000000001
529.9062942553633,357.1569977115515,-0.14288125845346938,0.10252550447353759,432.8706758971723,302.8280875693176,0.12209307310320353,6.995417796595791,126.83333333333331,154,0.0154
532.4213155580594,358.98973139605323,-0.1432101713961943,0.10235943939457293,435.23787925211013,304.49138401380924,0.12217328850083921,7.00001380033228,129.0,155,0.0155
534.813295589007,360.7992989865101,-0.14344079784456165,0.10228544232016726,437.51334480367666,306.09568448848216,0.12225043931180177,7.0044342161864455,130.83333333333337,156,0.015600000000000001
536.1036795302973,362.5118932952052,-0.1424783495610297,0.10204013078547569,438.89506074827716,307.80780372135894,0.12165549620460918,6.970346487093911,117.33333333333337,157,0.015700000000000002
538.9983388163458,364.3625254436424,-0.14311554741957533,0.10197200152231077,441.5015677615855,309.399786017339,0.12193583049600455,6.986408458843656,123.0,158,0.0158
541.3762618501598,366.20546529675914,-0.14351008209008465,0.10187345065066258,443.89841707649873,311.0535974017267,0.12208163027830844,6.994762171023596,126.33333333333331,159,0.0159
277.26794687069514,113.49951677911537,-0.12734037627687736,0.11722683303336018,148.80692146314692,80.9962734658018,0.12167950179566837,6.971721906146319,115.33333333333331,15,0.0015
544.0060498319739,368.05633315748344,-0.14401368911363502,0.10181012059262584,446.40065129392195,312.67101162097214,0.12229849832699564,7.00718779492461,130.66666666666663,160,0.016
544.6818441338296,369.75990172638865,-0.14270951593590786,0.1014419653172848,447.49118404180507,314.50630498480996,0.12147469509611888,6.95998734664613,114.33333333333331,161,0.0161
547.8881963225947,371.6480764949332,-0.14364402232898751,0.10140596089418141,450.3489408012847,316.0889474842606,0.12191732548339715,6.9853481997214155,123.16666666666669,162,0.0162
550.3395223145467,373.46835080513927,-0.1439848105807772,0.10137218013452887,452.7088826807147,317.6792336139185,0.12206855605412124,6.994013073157261,126.83333333333331,163,0.016300000000000002
551.1606489986245,375.1748988815538,-0.14270771808035213,0.10108537486139954,453.82977739583345,319.4606180686756,0.12129812836316281,6.9498708180453335,109.16666666666663,164,0.0164
554.056064193663,377.017172521176,-0.14317591751665792,0.10103503490583869,456.344657867772,321.03809873557765,0.1215039939486548,6.961666047241014,114.0,165,0.0165
557.1068231281499,378.92094719815117,-0.14418134458021323,0.10093795070582846,459.24535803157886,322.6877261473613,0.12195146879765123,6.987304467526764,123.66666666666669,166,0.0166
557.6504646014595,380.606264170793,-0.14266603621865215,0.10063453892480263,460.164045550973,324.48736678442316,0.12105546782134102,6.935967393144588,104.83333333333331,167,0.0167
560.6641406791484,382.47257636583794,-0.14337377625176653,0.10061693886515201,462.8571114239591,326.06026679924105,0.12139549158026168,6.955449319464915,111.66666666666669,168,0.016800000000000002
563.590125101699,384.3263562241999,-0.14398859553984222,0.10060085278912693,465.4769067977175,327.62870901543823,0.12169045746691753,6.97234961987063,117.5,169,0.016900000000000002
279.2260931734928,115.16228888008698,-0.12764334347422712,0.11766134186356612,150.80364099799766,82.30817207397267,0.12204279104641358,6.99253684695649,123.5,16,0.0016
564.4513427075142,386.0807908579919,-0.1429353360561066,0.10026531616803942,466.760833215211,329.4858985199486,0.12100623465392345,6.933146540439499,103.16666666666669,170,0.017
567.4548303434112,387.93582738926096,-0.14358303717605708,0.10023039992066736,469.41271539019215,331.0596028070264,0.12130815149680295,6.950445101300409,110.0,171,0.0171
570.2861021322432,389.7695254180482,-0.14406192912172108,0.10029999585546973,471.926041442526,332.5698317377522,0.12157837060318603,6.965927515639956,115.33333333333331,172,0.0172
571.2100488240807,391.4798549621315,-0.14274074184819194,0.0999430742156663,473.0148010824227,334.391366659772,0.12075157415000291,6.918555568356178,97.5,173,0.0173
574.4567972426688,393.37720743090597,-0.1436828181594007,0.09991000313583866,475.9167789695561,335.98322701698714,0.1211994574638393,6.944217391953336,107.16666666666669,174,0.017400000000000002
577.1229080308963,395.2419127424077,-0.14433600746999503,0.09994137098408754,478.5415291070604,337.5634580874765,0.1215367189108034,6.963541049456855,114.83333333333337,175,0.0175
578.1172570647008,396.964213226459,-0.14312874746431398,0.09965986465364864,479.70941211763443,339.34912563345233,0.1208032115469604,6.921514173266884,98.83333333333331,176,0.0176
581.3952660510038,398.8291617791524,-0.14397643635884647,0.09971124547295236,482.53638030107936,340.8575156891283,0.12124619415295879,6.946895206988298,108.16666666666663,177,0.0177
584.3099269549728,400.72449953674277,-0.14469567320512028,0.09958596332791012,485.2716177779272,342.535432578871,0.12153881665586591,6.963661241395431,114.5,178,0.0178
585.4242701228656,402.48253765562504,-0.14383852191292593,0.09938441425771381,486.68909936205154,344.30048947721446,0.1210172142608072,6.9337756255746505,103.66666666666663,179,0.0179
279.48852697881046,116.84490476584826,-0.12701690516171954,0.11717745522271594,152.34467249090451,84.09515041052586,0.12149581979589627,6.961197702786856,111.66666666666666,17,0.0017000000000000001
588.574441993183,404.3388355719712,-0.1444204120571382,0.09939515407906013,489.34099901092685,345.8373882230619,0.12130920042797742,6.950505200629706,109.33333333333337,180,0.018000000000000002
591.4900563535873,406.2124532107264,-0.1451103154706609,0.09935157973782706,492.04376188595444,347.44698171278117,0.12162762021063654,6.968749310289547,117.16666666666669,181,0.0181
592.7769336701471,407.99009991701536,-0.14428812773782665,0.09904234858223944,493.52077384245075,349.28008022094565,0.12107020035908236,6.936811505378683,104.66666666666669,182,0.0182
595.920566852035,409.8406057416077,-0.14490332552180854,0.09914113601382898,496.1914776253088,350.760363769892,0.12142197061879008,6.956966456618156,111.66666666666669,183,0.0183
598.8039911828538,411.7194690304461,-0.14560524917953657,0.09910044447976973,498.9084733763265,352.37772734796516,0.12174772325782829,6.975630708000295,119.5,184,0.0184
600.0998377733304,413.48202042976123,-0.1446987957963489,0.0988799738383628,500.31574431314647,354.14416417032857,0.12119253432798006,6.9438207254876065,107.33333333333337,185,0.018500000000000003
603.2349774469702,415.3715141958277,-0.14548701352157686,0.09887997383836306,503.13436951634316,355.72365540748575,0.12158086456348215,6.966070409039197,115.83333333333337,186,0.018600000000000002
606.2846019846,417.2650740098113,-0.14623798943900604,0.09885524901315722,505.92691523186727,357.3306587077808,0.12193863316258742,6.986569039810237,123.33333333333331,187,0.0187
607.6573398808875,419.0016414943475,-0.1452031889037108,0.09868547425442484,507.2354250057984,359.0346887240199,0.12134521356890539,6.952568601611889,110.0,188,0.0188
610.4501859678802,420.89160994704594,-0.14587222773038888,0.09864918595939179,509.93933849261083,360.67119603255526,0.12165694127603997,6.970429283587991,118.0,189,0.0189
281.3798801614385,118.52748212568314,-0.12729780830261517,0.11753844096442351,154.34652417068676,85.45452969275134,0.12181203774594923,6.979315656731169,118.83333333333334,18,0.0018000000000000002
611.8348803535525,422.6522702383601,-0.14495503752503056,0.09841664753685275,511.34081827913184,362.437532467852,0.12109050413388113,6.937974825982836,105.83333333333331,190,0.019
614.8284773679454,424.54784446888357,-0.1457286358458709,0.09845369282369894,514.1459597549082,364.01571041883733,0.12148989229957351,6.960858082264481,113.66666666666669,191,0.019100000000000002
617.992212589506,426.4281731407352,-0.14643765330267017,0.0984271034862688,516.9255025116673,365.60098967847966,0.12182608102701414,6.980120277466704,121.0,192,0.019200000000000002
283.43246633612154,120.21161667337272,-0.12758773199457676,0.11785150863796726,156.3741222268277,86.80867291868093,0.1221090710569847,6.996334411828297,124.33333333333331,19,0.0019
258.8607653884331,90.10240998861417,-0.12784789244359743,0.11620249450843526,123.19721327986187,60.02214332011542,0.12142488986010821,6.957133716825066,110.83333333333334,1,0.0001
283.8128450003731,121.86616337230537,-0.12691408038610394,0.11741047472333614,157.88600959729158,88.54356250823095,0.12155996045739349,6.964872691985823,112.5,20,0.002
285.99360087117816,123.57589199249598,-0.12744201673312225,0.11777880404475805,160.02349326028656,89.89190771743475,0.12200148002044751,6.990169899521279,121.66666666666666,21,0.0021000000000000003
286.35648340592513,125.22676780296192,-0.12669901069818218,0.11739664914958667,161.50785095750305,91.60947618884708,0.1214471941324506,6.958411657495395,108.83333333333333,22,0.0022
288.29503201543423,126.90939116177927,-0.1269488121286709,0.11766080034619436,163.5081030187358,92.98836695901156,0.12170039096226536,6.9729187672298725,115.16666666666667,23,0.0023
288.32982412365544,128.60184065049793,-0.12627547947792772,0.11715055393684375,165.01082743949908,94.82384203789894,0.12111728171424399,6.9395090683232015,102.66666666666666,24,0.0024000000000000002
290.9427520612692,130.27643653761066,-0.12677132547884543,0.11768745486184497,167.15963485488084,96.03612453701908,0.12162608570261628,6.968661389456357,112.66666666666666,25,0.0025
293.08583266562994,131.97958171305632,-0.12721745183350136,0.11805575486403262,169.26521451327773,97.37911249776181,0.12202728496361447,6.99164841385532,122.00000000000001,26,0.0026000000000000003
293.52199445353705,133.67174960592243,-0.12661108942240484,0.11751976705548552,170.83488909312183,99.17711319208125,0.12146453411949298,6.959405165569735,109.49999999999999,27,0.0027
295.5710756513438,135.37463651572023,-0.127064979377017,0.1178943355987988,172.93136914780095,100.52848092958274,0.12187266162223137,6.982789148979858,119.66666666666666,28,0.0028
295.9828004718268,137.07037385749996,-0.12650446847230223,0.11732986459842336,174.5135207081319,102.34275195467835,0.12131844647447405,6.951034960071145,106.00000000000001,29,0.0029000000000000002
260.2097120755924,91.77912628219244,-0.12796048430017531,0.11638079454489533,125.07568705899442,61.49571324253655,0.12156819936248674,6.965344746475475,115.0,2,0.0002
298.15499877853074,138.72938662697828,-0.12677919902592988,0.11782214875661233,176.5292385576975,103.60012400836666,0.1216963195166258,6.9726854905782085,114.49999999999999,30,0.003
298.3198439317913,140.43116464289196,-0.12612344503303388,0.11725886207560761,178.05629108128647,105.45051920887724,0.12109573765875004,6.938274684869802,102.16666666666667,31,0.0031000000000000003
301.04741790361555,142.11958703324288,-0.1267198662246858,0.11787360801077183,180.26827555727613,106.63404170261708,0.12169244075757926,6.972463254055095,113.33333333333333,32,0.0032
303.39597574347624,143.8200144409322,-0.12714276952467354,0.1182609664036737,182.39461905959845,107.94011314652316,0.12209158205302688,6.995332365713627,123.00000000000001,33,0.0033
303.6685457373603,145.50975815618514,-0.1265831102104438,0.11779946544239271,183.94906714870262,109.73776579665532,0.12158854405694787,6.966510411603581,112.83333333333334,34,0.0034000000000000002
306.297723433622,147.2395586009502,-0.12717083425106793,0.11820846276285216,186.1916956192068,111.0325755661005,0.12207954382233684,6.994642625902283,122.66666666666667,35,0.0035
306.7543999957037,148.90006411300038,-0.12653132289182256,0.11783433400805259,187.71410414734405,112.75386368546685,0.12158020911840892,6.9660328548027985,111.83333333333333,36,0.0036000000000000003
309.1486535634358,150.62584538587242,-0.12713796650102893,0.11821272426912537,189.93037654645872,114.08054084400662,0.12206545278459359,6.993835268910635,122.50000000000001,37,0.0037
309.66188932089204,152.31569039407742,-0.12662097822261237,0.11779824691724862,191.52538173815108,115.83806269499325,0.1216065991841474,6.967544894190686,112.16666666666666,38,0.0038
312.00188156821304,154.02284330626733,-0.12709116056472725,0.11822798093246711,193.6755245331501,117.13549080132678,0.12204991199511728,6.992944847263341,122.33333333333333,39,0.0039000000000000003
262.0975338375977,93.43331988649462,-0.12822745236442387,0.11680929959554531,127.04141892148814,62.817890533205095,0.1219108076940034,6.984974757897399,122.66666666666666,3,0.00030000000000000003
312.65269510673926,155.7187663135701,-0.12662196241599805,0.11782289861823936,195.3074641226361,118.88111951528943,0.12161922849046945,6.968268500141118,112.16666666666666,40,0.004
315.02332754183954,157.4642321008456,-0.12725545222645468,0.11819457166505637,197.55266810906497,120.23018483753714,0.12211438268921347,6.996638745937332,123.5,41,0.0041
315.9639527292395,159.12612689812846,-0.1266666260491617,0.11783953617309055,199.14821474349804,121.89308126109857,0.12164942784365718,6.969998795622799,112.50000000000001,42,0.004200000000000001
318.3423040048136,160.84194928247732,-0.12719630911177127,0.1182289227018092,201.33391538602706,123.20468162957637,0.12210217056372598,6.995939042688015,122.83333333333333,43,0.0043
318.8820020415855,162.54085107216662,-0.12670233820915217,0.11782350788081138,202.94394634365113,124.96905499157096,0.12165912483637761,6.97055439237965,113.33333333333334,44,0.0044
319.56237819388787,164.26317335128735,-0.12633781172567984,0.11731266464735177,204.63598492215726,126.7744592443176,0.12122786351720917,6.945844938924053,104.16666666666667,45,0.0045000000000000005
322.163732315813,165.97827496470063,-0.12693006181203115,0.11781113516396417,206.87053742114142,128.0237999519152,0.12176521305213055,6.976632799398366,115.33333333333333,46,0.0046
322.9308136307792,167.69361844620528,-0.12652551146421237,0.11732236598215245,208.55260480839385,129.80661134250073,0.1213251194707323,6.9514172945934485,106.33333333333334,47,0.0047
325.7042216467769,169.41182840042086,-0.12726020816163208,0.11795604503493905,210.86101544631205,130.99304656378388,0.12199923005361792,6.990040985917899,120.5,48,0.0048000000000000004
326.5548338910807,171.1035158988179,-0.12673898769617684,0.11754404382566273,212.49074497346666,132.71894019244272,0.1215395038976778,6.9637006174507565,110.83333333333333,49,0.0049
263.8893881881085,95.10283247481372,-0.1284119685227724,0.11706941628783014,128.98938828431878,64.20945583507924,0.1221298304536304,6.997523837641334,126.33333333333333,4,0.0004
329.0439587965336,172.82098748610338,-0.12734713347190696,0.11797914192805373,214.7237924250902,134.00066357067848,0.12205342607433979,6.993146189171665,122.66666666666667,50,0.005
329.6469451932491,174.55570185461102,-0.12695312005706438,0.1175060352144395,216.4054100641741,135.8201963044007,0.12162627040850836,6.968671972324424,113.0,51,0.0051
330.4902055331082,176.28866003846434,-0.12663302287499748,0.11703502837991933,218.13963379570106,137.60972945461165,0.12123652243846615,6.9463410585672145,104.33333333333334,52,0.005200000000000001
333.2416715078677,177.97273981410055,-0.12719706252724505,0.11771083184249284,220.36010154157046,138.7465854563267,0.12184733122743562,6.981337824264662,118.00000000000001,53,0.0053
334.0535302184116,179.71372796805647,-0.12690953434998958,0.11721387037798188,222.10830593604527,140.55802077772833,0.12146086294327489,6.959194822666589,110.0,54,0.0054
336.91031022391707,181.4638322803143,-0.1276739274336115,0.11762562526126749,224.47849477947824,141.83454638325847,0.12204026275870247,6.992391986741248,122.33333333333334,55,0.0055000000000000005
337.73633129472717,183.165533001345,-0.12726806194044502,0.11730094805942842,226.148581332101,143.5487411463603,0.12168038887563358,6.971772732084417,113.66666666666666,56,0.0056
338.6002831332054,184.88515806457423,-0.12695691623155148,0.11693140687632483,227.8728058462962,145.2921505890866,0.12134504603507074,6.952559002630237,107.66666666666666,57,0.0057
341.6938487887194,186.62812141064344,-0.12777618692550638,0.1174374228755599,230.28845850476657,146.500476396465,0.12199792793015449,6.989966379739039,120.49999999999999,58,0.0058000000000000005
342.5181872029847,188.34425124503238,-0.12739155477715755,0.11701707856722063,231.9781756522741,148.26377362239873,0.12160138121439548,6.9672459265462745,112.0,59,0.0059
263.93919535796726,96.75072696886545,-0.12763633773205296,0.11660812278234285,130.43895924830127,65.97327286949084,0.12152050183245541,6.962611879311482,113.16666666666669,5,0.0005
345.21528630028945,190.08050957609558,-0.1280605708370059,0.11740734667200493,234.28897620137107,149.54969878096207,0.12212319673614713,6.997143753627061,124.16666666666666,60,0.006
346.35803879339977,191.79963439642006,-0.12778846590964996,0.11715645909715723,236.06019682930364,151.22155299154952,0.12186557297023806,6.9823829991382045,118.0,61,0.0061
347.3794533874056,193.54811354628328,-0.12760863971820202,0.1167423948799447,237.87673305910266,152.99420422575142,0.12157300550134145,6.965620117947604,111.83333333333334,62,0.006200000000000001
350.01365024500956,195.309143973799,-0.12833577938299723,0.11714423986205931,240.2284185726801,154.3070609745027,0.12212915780444766,6.99748529768207,124.33333333333334,63,0.0063
351.33768241998825,196.9950649598638,-0.12801637697793564,0.11693239106971039,241.97204215909525,155.91230968160403,0.12186746609429004,6.982491467156478,118.33333333333331,64,0.0064
352.44681703199205,198.75822068300516,-0.12786092128936818,0.11647380381838913,243.82239541422106,157.70739925960524,0.12156497068273041,6.965159756752038,112.0,65,0.006500000000000001
355.2889440702689,200.5151873928363,-0.12866412726411672,0.11688913809152077,246.22812930822704,158.98576894701606,0.12216523715811113,6.999552492374547,123.99999999999997,66,0.0066
356.52280778582417,202.2261582909365,-0.1283424659453263,0.11660533590028266,247.98317460792074,160.65369653295855,0.12186699013265583,6.982464196563627,118.5,67,0.0067
357.54840016185364,203.97721526124477,-0.12818884515216825,0.11619996372544361,249.8109317639981,162.43010413234697,0.12159161481949848,6.966686353337618,112.66666666666666,68,0.0068000000000000005
358.3600133972655,205.73009581139473,-0.12784672078480502,0.1156281942347828,251.54524838463394,164.29357457631636,0.12114136566396483,6.94088897699621,103.66666666666669,69,0.006900000000000001
265.64626664962293,98.42924015792438,-0.12786630736596646,0.11691619041587237,132.39644733996656,67.37089066305147,0.1217855587359048,6.977798521209938,119.16666666666666,6,0.0006000000000000001
361.81521700003293,207.47091571669873,-0.12891011741626984,0.11636271257352712,254.11255782316613,165.36911561619556,0.12202709940056108,6.991637781875528,121.99999999999997,70,0.007
362.9522491090999,209.19234275460417,-0.12859620748108821,0.1160857504263666,255.8666254867656,167.05875854783676,0.12173603040942706,6.974960757136418,116.16666666666666,71,0.0071
364.16893026335174,210.9352165575677,-0.12842514529740695,0.11565181487603628,257.7036643394399,168.8184188511464,0.12143798151294102,6.957883813279236,110.00000000000003,72,0.007200000000000001
367.07461939057407,212.72704877709754,-0.1293748099538898,0.1160658904211345,260.2172578996495,170.12220622653152,0.1221097900993074,6.99637560991868,124.33333333333334,73,0.0073
368.35689933287694,214.44061799294442,-0.12912832537283184,0.11582055950752057,262.00592754332763,171.7773158137552,0.12186752364734839,6.982494764703819,119.33333333333331,74,0.0074
